intent_T로밍_음성수발신차단_가입	T로밍 음성 수발신 차단 가입하려고요	T로밍 음성 수발신 차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성 수발신 차단 미국 뉴욕 현지에서도 설정 가능한가요?	T로밍 음성 수발신 차단	VoiceCall_Block	미국	Country	뉴욕	City		
intent_T로밍_음성수발신차단_가입	T로밍 음성 수발신 차단 서비스 신청하기	T로밍 음성 수발신 차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 가입은 어디서 하니	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 가입하겠습니다	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 가입하는 법 알려 주세요	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 가입하는 법 알려 줘	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 가입하려고 하는데	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 가입하려면 어떻게 해	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 가입할래	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 가입할래요	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 벨기에에서 쓰게 신청 좀	T로밍 음성수발신차단	VoiceCall_Block	벨기에	Country				
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 보츠와나에서 쓰게 신청 좀 해줘	T로밍 음성수발신차단	VoiceCall_Block	보츠와나	Country				
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 불가리아에서 쓰게 신청 좀 할게	T로밍 음성수발신차단	VoiceCall_Block	불가리	Country				
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 브라질에서 쓰게 신청 좀 부탁해	T로밍 음성수발신차단	VoiceCall_Block	브라질	Country				
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 브루나이에서 쓰게 가입 신청 해줘	T로밍 음성수발신차단	VoiceCall_Block	브루나이	Country				
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 사이판에서 쓰게 등록 좀 해줄래	T로밍 음성수발신차단	VoiceCall_Block	사이판	Country				
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 서비스 가입하는 법 좀 알려주세요	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 세르비아에서 쓰게 등록 좀 부탁할게요	T로밍 음성수발신차단	VoiceCall_Block	세르비아	Country				
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 시리아에서 쓰게 등록 좀 해주세요	T로밍 음성수발신차단	VoiceCall_Block	시리아	Country				
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 신청	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 신청하게 해 줘요	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 신청하고 싶은데요	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 신청할 수 있나요?	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 신청할게요	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 아일랜드에서 쓰게 등록 좀 해두려고	T로밍 음성수발신차단	VoiceCall_Block	아일랜드	Country				
intent_T로밍_음성수발신차단_가입	T로밍 음성수발신차단 이용 안내 부탁해	T로밍 음성수발신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수신차단 가입 문의	T로밍 음성수신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수신차단 가입 문의 여기에 해도 되냐?	T로밍 음성수신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수신차단 가입 문의하려고요	T로밍 음성수신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수신차단 가입하는 거 물어보려고	T로밍 음성수신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수신차단 가입하는 거 물어보려고 하는데	T로밍 음성수신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 음성수신차단 가입하는 거 좀 물어보고 싶어서	T로밍 음성수신차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	T로밍 통화 오는거 차단해주는 서비스 신청 부탁합니다								
intent_T로밍_음성수발신차단_가입	곧 대만 방문 예정인데 음성 로밍 차단해 주세요	대만	Country						
intent_T로밍_음성수발신차단_가입	곧 런던에 갈 예정이라 T로밍 음성수발신차단 신청 좀 해 두려고	T로밍 음성수발신차단	VoiceCall_Block	런던	City				
intent_T로밍_음성수발신차단_가입	곧 마카오로 갈 건데 T로밍 음성수발신차단 신청할 수 있을까	T로밍 음성수발신차단	VoiceCall_Block	마카오	Country				
intent_T로밍_음성수발신차단_가입	곧 영국에 갈 예정이라 T로밍 음성수발신차단 신청 좀 할게요	T로밍 음성수발신차단	VoiceCall_Block	영국	Country				
intent_T로밍_음성수발신차단_가입	곧 중국 출장 가는데 T로밍 음성수발신차단 이거 뭔가요?	T로밍 음성수발신차단	VoiceCall_Block	중국	Country				
intent_T로밍_음성수발신차단_가입	곧 태국에 갈 예정이라 T로밍 음성수발신차단 신청 좀 할게	T로밍 음성수발신차단	VoiceCall_Block	태국	Country				
intent_T로밍_음성수발신차단_가입	괌 여행 중 전화 수발신 좀 막으려는데요	괌	Country						
intent_T로밍_음성수발신차단_가입	광저우 여행 중 음성 통화 전부 차단하려는데요	광저우	City						
intent_T로밍_음성수발신차단_가입	나 미얀마에 갈 건데 T로밍 음성수발신차단 신청할 수 있냐	T로밍 음성수발신차단	VoiceCall_Block	미얀마	Country				
intent_T로밍_음성수발신차단_가입	내가 모잠비크로 갈 건데 T로밍 음성수발신차단 신청하는 거 가능해?	T로밍 음성수발신차단	VoiceCall_Block	모잠비크	Country				
intent_T로밍_음성수발신차단_가입	내일 오스트리아 빈 여행가는데 음성 통화 막아 줘요	오스트리아	Country	빈	City				
intent_T로밍_음성수발신차단_가입	내일 오스트리아 빈 여행가는데 음성 통화 막아 줬으면 좋겠어	오스트리아	Country	빈	City				
intent_T로밍_음성수발신차단_가입	내일 중국 가는데 음성 로밍 지금 해놓을 수 있을까요?	중국	Country						
intent_T로밍_음성수발신차단_가입	내일 혼자 일본 가는데 음성 로밍만 차단하려면?	일본	Country						
intent_T로밍_음성수발신차단_가입	냐짱 현지 도착해서 로밍 통화 차단 신청 돼요?	냐짱	City						
intent_T로밍_음성수발신차단_가입	네덜란드 방문 시 통화 로밍 아예 안되게 설정해주세요	네덜란드	Country						
intent_T로밍_음성수발신차단_가입	다음주에 두바이 출장가는데 음성 로밍은 미리 차단해주세요	두바이	City						
intent_T로밍_음성수발신차단_가입	대만 가기 전에 전화통화 로밍 차단시키려는데요	대만	Country						
intent_T로밍_음성수발신차단_가입	대만 여행 시 음성 수발신 차단은 어떻게 신청하나요?	대만	Country						
intent_T로밍_음성수발신차단_가입	대만에 갈 거라서 T로밍 음성수발신차단 가입하려고요	T로밍 음성수발신차단	VoiceCall_Block	대만	Country				
intent_T로밍_음성수발신차단_가입	도쿄 여행 시 음성 수발신 차단해 놓으면 어떻게 되나요?	도쿄	City						
intent_T로밍_음성수발신차단_가입	라오스 여행 중 음성 로밍은 안되게 설정 부탁합니다	라오스	Country						
intent_T로밍_음성수발신차단_가입	라오스 여행 중 음성 통화 사용 차단	라오스	Country						
intent_T로밍_음성수발신차단_가입	라오스 여행 중 음성 통화 사용 차단 설정해	라오스	Country						
intent_T로밍_음성수발신차단_가입	라오스 여행 중인데 음성 통화 사용 차단해 줘	라오스	Country						
intent_T로밍_음성수발신차단_가입	러시아 여행 갈려고 하는데 음성 로밍 차단하라고 하더라고요	러시아	Country						
intent_T로밍_음성수발신차단_가입	로밍 동안 전화 발신 차단해줘								
intent_T로밍_음성수발신차단_가입	로밍 때 음성차단하는 서비스 등록하는거 가능해?								
intent_T로밍_음성수발신차단_가입	로밍 때 음성차단하는 서비스 등록할 수 있어?								
intent_T로밍_음성수발신차단_가입	로밍 때 음성차단하는 서비스 등록할 수 있을까요?								
intent_T로밍_음성수발신차단_가입	로밍 때 음성차단하는 서비스 등록해줘								
intent_T로밍_음성수발신차단_가입	로밍 때 음성차단하는 서비스 신청 좀 해줘								
intent_T로밍_음성수발신차단_가입	로밍 때 음성차단하는 서비스 신청하려고								
intent_T로밍_음성수발신차단_가입	로밍 때 음성차단하는 서비스 신청하려고 하는데								
intent_T로밍_음성수발신차단_가입	로밍 때 음성차단하는 서비스 신청해주세요								
intent_T로밍_음성수발신차단_가입	로밍 수발신 차단 가입하기	로밍 수발신 차단	VoiceCall_Block						
intent_T로밍_음성수발신차단_가입	로밍 수발신 차단 가입해줘	로밍 수발신 차단	VoiceCall_Block						
